scheduler_step,layer,candidates,optimal_set_size,never_again_candidates,pred_hits_optimal,random_hits_optimal,lru_hits_optimal,lfru_hits_optimal,spearman_all,spearman_finite,regret_pred,regret_random,regret_lru,regret_lfru
946,9,52,1,0,0,0,0,0,-0.36950352427497946,-0.36950352427497946,0.004578155657292348,0.005232177894048398,0.004251144538914323,0.004251144538914323
946,11,51,1,0,0,0,0,0,-0.3181607386632135,-0.3181607386632135,0.006540222367560497,0.005559189012426423,0.004578155657292348,0.004578155657292348
946,14,51,1,0,0,0,0,1,-0.3213925940836906,-0.3213925940836906,0.012426422498364944,0.012426422498364944,0.012426422498364944,0.0
946,18,51,1,0,0,0,0,0,-0.22526499007064815,-0.22526499007064815,0.012426422498364944,0.012426422498364944,0.011772400261608895,0.011772400261608895
946,21,51,1,0,0,0,0,0,-0.5414078612950859,-0.5414078612950859,0.0068672334859385216,0.0068672334859385216,0.006540222367560497,0.006540222367560497
946,24,51,1,0,0,0,0,0,-0.380726201565532,-0.380726201565532,0.008175277959450621,0.007848266841072597,0.007848266841072597,0.007848266841072597
946,27,51,1,0,0,0,1,1,-0.1555736304713116,-0.1555736304713116,0.012426422498364944,0.012426422498364944,0.0,0.0
946,31,51,1,0,0,0,0,0,-0.27310794347521156,-0.27310794347521156,0.010464355788096796,0.01079136690647482,0.00882930019620667,0.00882930019620667
946,35,51,1,0,0,0,1,1,-0.48549306711522067,-0.48549306711522067,0.006213211249182472,0.0032701111837802484,0.0,0.0
946,38,51,1,0,0,0,0,0,-0.1035030229052925,-0.1035030229052925,0.002616088947024199,0.002616088947024199,0.002289077828646174,0.002289077828646174
946,41,51,2,0,0,0,0,1,-0.26651621815404464,-0.26651621815404464,0.005559189012426423,0.007194244604316547,0.0006540222367560497,0.0
946,43,51,1,0,0,0,0,0,-0.4262401743948833,-0.4262401743948833,0.011118378024852845,0.009810333551340745,0.009810333551340745,0.005232177894048398
946,46,51,1,0,0,1,0,0,-0.41323385720555117,-0.41323385720555117,0.007194244604316547,0.0,0.001962066710268149,0.001962066710268149
947,0,52,1,0,0,0,0,0,-0.3332512846243493,-0.3332512846243493,0.004578155657292348,0.004578155657292348,0.0032701111837802484,0.001962066710268149
947,2,52,1,0,0,0,1,1,-0.2552085814385342,-0.2552085814385342,0.005232177894048398,0.005232177894048398,0.0,0.0
947,4,52,1,0,0,0,0,0,-0.3255497649596099,-0.3255497649596099,0.0029431000654022237,0.0029431000654022237,0.001962066710268149,0.001962066710268149
947,8,52,1,0,0,0,0,0,-0.4927685938927967,-0.4927685938927967,0.006540222367560497,0.006540222367560497,0.0032701111837802484,0.0032701111837802484
947,11,51,1,0,0,0,0,0,-0.41291864291862185,-0.41291864291862185,0.005886200130804447,0.006540222367560497,0.004578155657292348,0.004578155657292348
947,13,51,1,0,0,0,0,0,-0.5069667094150374,-0.5069667094150374,0.0068672334859385216,0.004905166775670372,0.006213211249182472,0.006213211249182472
947,16,51,2,0,0,0,1,1,-0.15115542421004444,-0.15115542421004444,0.004578155657292348,0.006540222367560497,0.0,0.0
947,18,51,1,0,0,0,0,0,-0.24785415408641712,-0.24785415408641712,0.01209941137998692,0.011772400261608895,0.011772400261608895,0.011772400261608895
947,22,51,1,0,0,0,1,1,-0.29285639916915734,-0.29285639916915734,0.0068672334859385216,0.005232177894048398,0.0,0.0
947,25,51,1,0,0,0,1,1,-0.16092118666584504,-0.16092118666584504,0.005232177894048398,0.005232177894048398,0.0,0.0
947,29,51,1,0,0,0,0,0,-0.08572315932263463,-0.08572315932263463,0.016677567037279267,0.016677567037279267,0.014715500327011119,0.009810333551340745
947,33,51,1,0,0,0,1,1,-0.2196088208266773,-0.2196088208266773,0.0068672334859385216,0.0068672334859385216,0.0,0.0
947,36,51,1,0,0,0,1,1,-0.22325173474887453,-0.22325173474887453,0.007848266841072597,0.007848266841072597,0.0,0.0
947,39,51,1,0,0,0,0,0,-0.45370177295630804,-0.45370177295630804,0.004251144538914323,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736
947,42,51,1,0,0,0,1,1,-0.2138872565793088,-0.2138872565793088,0.004578155657292348,0.004578155657292348,0.0,0.0
947,44,51,1,0,0,0,0,0,-0.48447877255658917,-0.48447877255658917,0.019293655984303465,0.01831262262916939,0.01765860039241334,0.01765860039241334
947,46,51,1,0,0,0,0,0,-0.33671273935439483,-0.33671273935439483,0.0068672334859385216,0.0068672334859385216,0.001962066710268149,0.001962066710268149
948,0,52,1,0,0,0,0,0,-0.4134132360022393,-0.4134132360022393,0.004251144538914323,0.0032701111837802484,0.0032701111837802484,0.001962066710268149
948,1,52,1,0,0,0,1,0,-0.5034349182591203,-0.5034349182591203,0.006213211249182472,0.0009810333551340746,0.0,0.004578155657292348
948,3,52,1,0,0,0,0,0,-0.272982900411117,-0.272982900411117,0.0068672334859385216,0.0068672334859385216,0.0003270111183780249,0.0003270111183780249
948,5,52,1,0,0,0,0,0,-0.3045858446367385,-0.3045858446367385,0.005559189012426423,0.006540222367560497,0.006213211249182472,0.006213211249182472
948,8,52,1,0,0,0,0,0,-0.23490491641736738,-0.23490491641736738,0.006213211249182472,0.007194244604316547,0.004251144538914323,0.004251144538914323
948,10,51,1,0,0,0,0,0,-0.22195178510986333,-0.22195178510986333,0.006540222367560497,0.006540222367560497,0.006540222367560497,0.006540222367560497
948,13,51,1,0,0,0,0,0,-0.18776502589322058,-0.18776502589322058,0.004578155657292348,0.004905166775670372,0.006213211249182472,0.006213211249182472
948,16,51,2,0,0,0,1,1,-0.13539459178314495,-0.13539459178314495,0.005886200130804447,0.006213211249182472,0.0,0.0
948,18,51,1,0,0,0,0,0,-0.01832958683616468,-0.01832958683616468,0.011772400261608895,0.011772400261608895,0.011772400261608895,0.011772400261608895
948,22,51,1,0,0,0,1,1,-0.07481795599839075,-0.07481795599839075,0.006540222367560497,0.006540222367560497,0.0,0.0
948,25,51,1,0,0,0,1,1,-0.10679467511658682,-0.10679467511658682,0.004251144538914323,0.004905166775670372,0.0,0.0
948,28,51,2,0,0,0,1,0,-0.2924894085213209,-0.2924894085213209,0.006213211249182472,0.005559189012426423,0.0,0.004905166775670372
948,31,51,1,0,0,0,0,0,-0.42197220469302676,-0.42197220469302676,0.010137344669718771,0.008502289077828646,0.00882930019620667,0.00882930019620667
948,34,51,1,0,0,0,1,1,-0.10384164917696023,-0.10384164917696023,0.006540222367560497,0.006540222367560497,0.0,0.0
948,37,51,1,0,0,0,0,0,-0.30778915130832313,-0.30778915130832313,0.005559189012426423,0.005559189012426423,0.003924133420536298,0.003924133420536298
948,39,51,1,0,0,0,0,0,-0.0013491331918820853,-0.0013491331918820853,0.002289077828646174,0.003924133420536298,0.0035971223021582736,0.0035971223021582736
948,41,51,2,0,0,0,0,1,-0.263884025674061,-0.263884025674061,0.006540222367560497,0.006540222367560497,0.0006540222367560497,0.0
948,43,51,1,0,0,0,0,0,-0.23233818400763856,-0.23233818400763856,0.00948332243296272,0.01079136690647482,0.009810333551340745,0.005232177894048398
948,45,51,1,0,0,0,0,0,-0.32605770594198225,-0.32605770594198225,0.018639633747547416,0.01896664486592544,0.01896664486592544,0.0006540222367560497
948,47,51,1,0,0,0,0,0,-0.08019323237703019,-0.08019323237703019,0.005886200130804447,0.005886200130804447,0.005232177894048398,0.005232177894048398
949,0,52,1,0,0,0,0,0,-0.34293572695108887,-0.34293572695108887,0.004578155657292348,0.004578155657292348,0.0032701111837802484,0.001962066710268149
949,2,52,1,0,0,0,1,1,-0.17580478714417863,-0.17580478714417863,0.004578155657292348,0.004578155657292348,0.0,0.0
949,4,52,1,0,0,0,0,0,-0.45219694229076063,-0.45219694229076063,0.002289077828646174,0.002289077828646174,0.001962066710268149,0.001962066710268149
949,5,52,1,0,0,0,0,0,-0.30606481002769825,-0.30606481002769825,0.006213211249182472,0.004905166775670372,0.006213211249182472,0.006213211249182472
949,7,52,2,0,0,0,0,0,-0.20302237254217656,-0.20302237254217656,0.001962066710268149,0.0013080444735120995,0.0016350555918901242,0.0016350555918901242
949,10,51,1,0,0,0,1,0,-0.3873198049419025,-0.3873198049419025,0.006213211249182472,0.005886200130804447,0.0,0.004578155657292348
949,12,51,3,0,0,0,1,1,-0.2318786989456741,-0.2318786989456741,0.0013080444735120995,0.0013080444735120995,0.0,0.0
949,14,51,1,0,0,0,1,1,-0.10876018709293432,-0.10876018709293432,0.009810333551340745,0.011118378024852845,0.0,0.0
949,17,51,1,0,0,0,0,0,-0.4408626203360672,-0.4408626203360672,0.01896664486592544,0.01896664486592544,0.017985611510791366,0.012753433616742969
949,18,51,1,0,0,0,1,1,-0.42658348279368785,-0.42658348279368785,0.01144538914323087,0.01144538914323087,0.0,0.0
949,21,51,1,0,0,0,1,1,-0.4372432459339817,-0.4372432459339817,0.005886200130804447,0.005886200130804447,0.0,0.0
949,24,51,1,0,0,0,1,1,-0.15911532788498078,-0.15911532788498078,0.007194244604316547,0.0068672334859385216,0.0,0.0
949,27,51,1,0,0,0,1,1,-0.34013578671807976,-0.34013578671807976,0.01144538914323087,0.01144538914323087,0.0,0.0
949,30,51,1,0,0,0,0,0,-0.4193942487494256,-0.4193942487494256,0.007848266841072597,0.007848266841072597,0.0016350555918901242,0.0016350555918901242
949,32,51,2,0,0,0,1,1,-0.2574519837957698,-0.2574519837957698,0.005559189012426423,0.004905166775670372,0.0,0.0
949,35,51,1,0,0,0,1,1,-0.4972476284874669,-0.4972476284874669,0.005886200130804447,0.005886200130804447,0.0,0.0
949,38,51,1,0,0,0,0,0,-0.08715746378128819,-0.08715746378128819,0.002616088947024199,0.002616088947024199,0.003924133420536298,0.002616088947024199
949,40,51,1,0,0,0,0,0,-0.309432261382897,-0.309432261382897,0.005559189012426423,0.005886200130804447,0.0006540222367560497,0.0006540222367560497
949,43,51,1,0,0,0,0,0,-0.3628974809904647,-0.3628974809904647,0.009156311314584695,0.01079136690647482,0.009810333551340745,0.005232177894048398
949,45,51,1,0,0,0,1,0,-0.2903956827078607,-0.2903956827078607,0.01831262262916939,0.018639633747547416,0.0,0.0006540222367560497
949,47,51,1,0,0,0,0,0,-0.459945983660657,-0.459945983660657,0.005559189012426423,0.005559189012426423,0.005232177894048398,0.005232177894048398
950,1,52,1,0,0,0,1,0,-0.24738995126044702,-0.24738995126044702,0.005559189012426423,0.005559189012426423,0.0,0.004578155657292348
950,3,52,1,0,0,0,0,0,-0.38544142334527237,-0.38544142334527237,0.005886200130804447,0.006213211249182472,0.0003270111183780249,0.0003270111183780249
950,5,52,1,0,0,0,0,1,-0.10640521642882031,-0.10640521642882031,0.005886200130804447,0.005886200130804447,0.004578155657292348,0.0
950,8,52,1,0,0,0,0,0,-0.5980435374030102,-0.5980435374030102,0.006540222367560497,0.006540222367560497,0.004251144538914323,0.004251144538914323
950,11,51,1,0,0,0,0,0,-0.16788330490737136,-0.16788330490737136,0.005559189012426423,0.005559189012426423,0.004578155657292348,0.004578155657292348
950,14,51,1,0,0,0,1,1,0.02998334424927668,0.02998334424927668,0.011118378024852845,0.011118378024852845,0.0,0.0
950,18,51,1,0,0,0,1,1,-0.303675347454998,-0.303675347454998,0.010137344669718771,0.010137344669718771,0.0,0.0
950,22,51,1,0,0,0,1,1,-0.18384360469246233,-0.18384360469246233,0.005886200130804447,0.005886200130804447,0.0,0.0
950,26,51,1,0,0,0,1,0,-0.33046375201585365,-0.33046375201585365,0.010137344669718771,0.009156311314584695,0.0,0.01079136690647482
950,29,51,1,0,0,0,0,0,-0.26284781668684676,-0.26284781668684676,0.015696533682145193,0.015696533682145193,0.014715500327011119,0.009810333551340745
950,33,51,1,0,0,0,1,1,-0.11236649459851657,-0.11236649459851657,0.005559189012426423,0.005886200130804447,0.0,0.0
950,37,51,1,0,0,0,0,0,-0.052540469820767724,-0.052540469820767724,0.004905166775670372,0.004251144538914323,0.003924133420536298,0.003924133420536298
950,40,51,1,0,0,0,0,0,-0.35237991627002674,-0.35237991627002674,0.0029431000654022237,0.005559189012426423,0.0006540222367560497,0.0006540222367560497
950,42,51,1,0,0,0,0,0,-0.35096083163042124,-0.35096083163042124,0.009156311314584695,0.009156311314584695,0.006540222367560497,0.006540222367560497
950,44,51,1,0,0,0,0,0,-0.20905796136151264,-0.20905796136151264,0.017985611510791366,0.01831262262916939,0.01765860039241334,0.01765860039241334
950,47,51,1,0,0,0,0,0,-0.2717019308465287,-0.2717019308465287,0.005232177894048398,0.004905166775670372,0.005232177894048398,0.005232177894048398
951,0,52,1,0,0,0,0,0,-0.3262285986446052,-0.3262285986446052,0.0032701111837802484,0.001962066710268149,0.0032701111837802484,0.001962066710268149
951,2,52,1,0,0,0,0,0,-0.04478420464712759,-0.04478420464712759,0.005232177894048398,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242
951,4,52,1,0,0,0,0,0,-0.04849777286823535,-0.04849777286823535,0.004251144538914323,0.004251144538914323,0.003924133420536298,0.0029431000654022237
951,7,52,1,0,0,0,0,0,0.07406895903034075,0.07406895903034075,0.002289077828646174,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736
951,10,51,1,0,0,0,1,0,0.018643258688267564,0.018643258688267564,0.0032701111837802484,0.005559189012426423,0.0,0.004578155657292348
951,12,51,2,0,1,0,0,0,0.011636981631859132,0.011636981631859132,0.0,0.0016350555918901242,0.0009810333551340746,0.0009810333551340746
951,14,51,1,0,0,0,1,1,-0.1807827857909493,-0.1807827857909493,0.010464355788096796,0.01079136690647482,0.0,0.0
951,17,51,1,0,0,0,0,0,-0.2002005768458217,-0.2002005768458217,0.017985611510791366,0.01831262262916939,0.017985611510791366,0.012753433616742969
951,21,51,1,0,0,0,1,1,-0.4165504922600646,-0.4165504922600646,0.005232177894048398,0.005232177894048398,0.0,0.0
951,24,51,1,0,0,0,1,1,-0.3560902567521191,-0.3560902567521191,0.006540222367560497,0.006540222367560497,0.0,0.0
951,27,51,1,0,0,0,1,1,-0.3350446880791085,-0.3350446880791085,0.005886200130804447,0.01079136690647482,0.0,0.0
951,29,51,1,0,0,0,0,0,-0.13391416343910634,-0.13391416343910634,0.014715500327011119,0.014715500327011119,0.014715500327011119,0.009810333551340745
951,33,51,1,0,0,0,1,1,-0.3859960364904084,-0.3859960364904084,0.005559189012426423,0.005559189012426423,0.0,0.0
951,36,51,1,0,0,0,1,1,0.02062369058434444,0.02062369058434444,0.005886200130804447,0.004251144538914323,0.0,0.0
951,38,51,2,0,0,0,0,0,-0.019226550664517065,-0.019226550664517065,0.0032701111837802484,0.0029431000654022237,0.002616088947024199,0.002616088947024199
951,41,51,2,0,0,0,0,1,-0.3264036099929798,-0.3264036099929798,0.002289077828646174,0.004251144538914323,0.0006540222367560497,0.0
951,43,51,1,0,0,0,0,0,-0.3055100331758863,-0.3055100331758863,0.009810333551340745,0.009810333551340745,0.009810333551340745,0.005232177894048398
951,45,51,1,0,0,0,1,0,-0.24039291155544482,-0.24039291155544482,0.01765860039241334,0.017985611510791366,0.0,0.0006540222367560497
952,0,52,1,0,0,0,0,0,-0.3953048432460244,-0.3953048432460244,0.0029431000654022237,0.0035971223021582736,0.0032701111837802484,0.001962066710268149
952,1,52,1,0,0,0,1,0,-0.2807814036901548,-0.2807814036901548,0.004905166775670372,0.004905166775670372,0.0,0.004578155657292348
952,3,52,1,0,0,0,0,0,-0.19930668169292842,-0.19930668169292842,0.004905166775670372,0.005559189012426423,0.0003270111183780249,0.0003270111183780249
952,5,52,1,0,0,0,0,1,-0.16617042800825754,-0.16617042800825754,0.004251144538914323,0.005232177894048398,0.004578155657292348,0.0
952,9,52,1,0,0,0,0,0,-0.44221146592987276,-0.44221146592987276,0.009156311314584695,0.009156311314584695,0.00882930019620667,0.00882930019620667
952,11,51,1,0,0,0,0,1,-0.11134374748734181,-0.11134374748734181,0.004905166775670372,0.004905166775670372,0.004578155657292348,0.0
952,14,51,1,0,0,0,1,1,-0.26085636648640115,-0.26085636648640115,0.00948332243296272,0.009810333551340745,0.0,0.0
952,19,51,2,0,0,0,0,0,-0.23736487370666473,-0.23736487370666473,0.0006540222367560497,0.0016350555918901242,0.0016350555918901242,0.0009810333551340746
952,22,51,1,0,0,0,1,1,-0.33102174229814085,-0.33102174229814085,0.005232177894048398,0.005232177894048398,0.0,0.0
952,25,51,1,0,0,0,1,1,-0.24756584634344297,-0.24756584634344297,0.002289077828646174,0.0035971223021582736,0.0,0.0
952,28,51,2,0,0,0,1,0,-0.2867042608979109,-0.2867042608979109,0.004578155657292348,0.004905166775670372,0.0,0.004905166775670372
952,32,51,2,0,0,0,1,1,-0.09792432203976031,-0.09792432203976031,0.003924133420536298,0.004251144538914323,0.0,0.0
952,35,51,1,0,0,0,1,1,-0.30888472343749945,-0.30888472343749945,0.003924133420536298,0.004905166775670372,0.0,0.0
952,39,51,1,0,0,0,0,0,-0.48194174228852643,-0.48194174228852643,0.001962066710268149,0.0009810333551340746,0.002289077828646174,0.002289077828646174
952,42,51,1,0,0,0,0,0,-0.47940934139137903,-0.47940934139137903,0.009156311314584695,0.007848266841072597,0.006540222367560497,0.006540222367560497
952,46,51,1,0,0,0,0,0,-0.1215828812612059,-0.1215828812612059,0.0032701111837802484,0.005232177894048398,0.001962066710268149,0.001962066710268149
953,0,52,1,0,0,1,0,0,-0.23921611283204897,-0.23921611283204897,0.0032701111837802484,0.0,0.0032701111837802484,0.001962066710268149
953,2,52,1,0,0,0,0,0,-0.23598245176075014,-0.23598245176075014,0.003924133420536298,0.004905166775670372,0.0016350555918901242,0.0016350555918901242
953,4,52,1,0,0,0,0,0,-0.01723739362682584,-0.01723739362682584,0.003924133420536298,0.003924133420536298,0.003924133420536298,0.0029431000654022237
953,7,52,1,0,0,0,0,0,-0.20746516035263798,-0.20746516035263798,0.002289077828646174,0.002616088947024199,0.002289077828646174,0.002289077828646174
953,10,51,1,0,0,0,1,0,-0.35375104875521396,-0.35375104875521396,0.004578155657292348,0.004905166775670372,0.0,0.004578155657292348
953,12,51,1,0,0,0,0,0,-0.11600769029162845,-0.11600769029162845,0.0013080444735120995,0.0029431000654022237,0.0029431000654022237,0.0029431000654022237
953,15,51,1,0,0,0,0,0,-0.3046507270238366,-0.3046507270238366,0.002616088947024199,0.002289077828646174,0.0009810333551340746,0.0009810333551340746
953,18,51,1,0,0,0,1,1,-0.2713344673483633,-0.2713344673483633,0.010137344669718771,0.0068672334859385216,0.0,0.0
953,22,51,1,0,0,0,1,1,-0.4729937525342124,-0.4729937525342124,0.004905166775670372,0.004905166775670372,0.0,0.0
953,25,51,1,0,0,0,1,1,-0.15021475986885482,-0.15021475986885482,0.001962066710268149,0.002616088947024199,0.0,0.0
953,28,51,1,0,0,0,0,0,-0.07074421241060924,-0.07074421241060924,0.010137344669718771,0.010137344669718771,0.005559189012426423,0.005559189012426423
953,32,51,2,0,0,0,1,1,-0.37630230227267103,-0.37630230227267103,0.004251144538914323,0.003924133420536298,0.0,0.0
953,36,51,1,0,0,1,1,1,-0.27042200870817856,-0.27042200870817856,0.004905166775670372,0.0,0.0,0.0
953,38,51,1,0,0,0,0,0,-0.17387455084768413,-0.17387455084768413,0.0032701111837802484,0.0032701111837802484,0.0032701111837802484,0.0032701111837802484
953,41,51,3,0,1,0,0,1,-0.1861842756241579,-0.1861842756241579,0.0,0.004905166775670372,0.0006540222367560497,0.0
953,44,51,1,0,0,0,0,0,0.10059832930312233,0.10059832930312233,0.013734466971877043,0.017331589274035317,0.014715500327011119,0.014715500327011119
953,46,51,1,0,0,0,0,0,-0.0024086762102356763,-0.0024086762102356763,0.011118378024852845,0.011118378024852845,0.008175277959450621,0.008175277959450621
954,0,52,1,0,1,0,0,0,-0.1296889023089753,-0.1296889023089753,0.0,0.0029431000654022237,0.002289077828646174,0.002289077828646174
954,1,52,1,0,0,0,1,1,-0.2392086852370093,-0.2392086852370093,0.004251144538914323,0.004251144538914323,0.0,0.0
954,2,52,1,0,0,0,0,0,-0.3029036052854545,-0.3029036052854545,0.004251144538914323,0.004578155657292348,0.0016350555918901242,0.0016350555918901242
954,4,52,1,0,0,0,0,0,-0.038403945159977915,-0.038403945159977915,0.0035971223021582736,0.0035971223021582736,0.0029431000654022237,0.0029431000654022237
954,7,52,1,0,0,0,0,0,-0.5092303706213472,-0.5092303706213472,0.002616088947024199,0.002616088947024199,0.002289077828646174,0.002289077828646174
954,10,51,1,0,0,0,1,0,-0.1275685857921485,-0.1275685857921485,0.001962066710268149,0.002289077828646174,0.0,0.004578155657292348
954,12,51,1,0,0,0,0,0,-0.18399060304284603,-0.18399060304284603,0.002289077828646174,0.002616088947024199,0.002289077828646174,0.002289077828646174
954,15,51,1,0,0,0,0,0,-0.19093250149425775,-0.19093250149425775,0.002289077828646174,0.0009810333551340746,0.0009810333551340746,0.0009810333551340746
954,17,51,1,0,0,0,1,0,-0.3401531979997902,-0.3401531979997902,0.017004578155657292,0.017331589274035317,0.0,0.012753433616742969
954,21,51,1,0,0,0,1,1,-0.09503824650682023,-0.09503824650682023,0.0035971223021582736,0.004251144538914323,0.0,0.0
954,25,51,1,0,0,0,1,1,-0.10050961667395593,-0.10050961667395593,0.002616088947024199,0.002289077828646174,0.0,0.0
954,28,51,1,0,0,0,0,0,-0.274026015946331,-0.274026015946331,0.00948332243296272,0.009810333551340745,0.005559189012426423,0.005559189012426423
954,31,51,1,0,0,0,1,1,-0.2242256609543667,-0.2242256609543667,0.008175277959450621,0.008175277959450621,0.0,0.0
954,35,51,1,0,0,0,1,0,-0.3567136521407881,-0.3567136521407881,0.003924133420536298,0.002616088947024199,0.0,0.0013080444735120995
954,37,51,1,0,0,0,0,0,-0.16692689068899152,-0.16692689068899152,0.004251144538914323,0.004578155657292348,0.004578155657292348,0.004578155657292348
954,40,51,1,0,0,0,0,0,-0.2963770632459439,-0.2963770632459439,0.003924133420536298,0.004251144538914323,0.0006540222367560497,0.0006540222367560497
954,42,51,1,0,0,0,0,0,-0.32749182647664105,-0.32749182647664105,0.015696533682145193,0.015369522563767168,0.013734466971877043,0.013734466971877043
954,44,51,1,0,0,0,0,0,-0.0731989376866055,-0.0731989376866055,0.016677567037279267,0.017004578155657292,0.014715500327011119,0.014715500327011119
954,47,51,1,0,0,0,1,1,-0.3637309616885974,-0.3637309616885974,0.003924133420536298,0.003924133420536298,0.0,0.0
955,1,52,1,0,0,0,1,1,-0.1072513526645032,-0.1072513526645032,0.003924133420536298,0.003924133420536298,0.0,0.0
955,3,52,1,0,0,0,0,0,-0.3723426112519041,-0.3723426112519041,0.004578155657292348,0.0035971223021582736,0.0003270111183780249,0.0003270111183780249
955,5,52,1,0,0,0,1,1,-0.2872140467359172,-0.2872140467359172,0.0032701111837802484,0.004251144538914323,0.0,0.0
955,8,52,1,0,0,0,0,0,-0.4598232856463176,-0.4598232856463176,0.004905166775670372,0.0035971223021582736,0.004251144538914323,0.004251144538914323
955,10,51,1,0,0,0,1,1,-0.4118887024625695,-0.4118887024625695,0.0003270111183780249,0.002289077828646174,0.0,0.0
955,13,51,1,0,0,0,0,0,-0.3170605639613728,-0.3170605639613728,0.004578155657292348,0.004578155657292348,0.0003270111183780249,0.0003270111183780249
955,16,51,1,0,0,0,0,0,-0.1516602131524223,-0.1516602131524223,0.007194244604316547,0.007194244604316547,0.0032701111837802484,0.0032701111837802484
955,19,51,2,0,0,0,0,0,-0.01864609301512142,-0.01864609301512142,0.001962066710268149,0.0035971223021582736,0.0032701111837802484,0.0035971223021582736
955,22,51,1,0,0,0,1,1,-0.2175564431714175,-0.2175564431714175,0.003924133420536298,0.003924133420536298,0.0,0.0
955,25,51,1,0,0,0,1,1,-0.1387346222253823,-0.1387346222253823,0.002616088947024199,0.001962066710268149,0.0,0.0
955,28,51,1,0,0,0,0,0,-0.23412151072182127,-0.23412151072182127,0.00882930019620667,0.00882930019620667,0.005559189012426423,0.005559189012426423
955,33,51,1,0,0,0,0,0,-0.2119382884511679,-0.2119382884511679,0.006540222367560497,0.006540222367560497,0.0029431000654022237,0.0029431000654022237
955,35,51,1,0,0,0,1,0,-0.33602355790828803,-0.33602355790828803,0.003924133420536298,0.003924133420536298,0.0,0.0013080444735120995
955,39,51,1,0,0,0,0,0,-0.43109016981304493,-0.43109016981304493,0.002616088947024199,0.0032701111837802484,0.002289077828646174,0.003924133420536298
955,43,51,1,0,0,0,0,0,-0.482951845773108,-0.482951845773108,0.008502289077828646,0.00882930019620667,0.005232177894048398,0.005232177894048398
955,46,51,1,0,0,0,0,0,-0.3325431846533845,-0.3325431846533845,0.009810333551340745,0.008175277959450621,0.008175277959450621,0.008175277959450621
956,1,52,1,0,0,0,1,1,-0.1811178177535477,-0.1811178177535477,0.0035971223021582736,0.0032701111837802484,0.0,0.0
956,3,52,1,0,0,0,0,0,-0.32025655382363793,-0.32025655382363793,0.009156311314584695,0.00882930019620667,0.005232177894048398,0.005232177894048398
956,6,52,1,0,0,0,1,1,-0.2302863400479342,-0.2302863400479342,0.017331589274035317,0.017331589274035317,0.0,0.0
956,10,51,1,0,0,1,1,1,-0.5817738760157096,-0.5817738760157096,0.003924133420536298,0.0,0.0,0.0
956,14,51,1,0,0,0,1,1,-0.19641344845762787,-0.19641344845762787,0.009156311314584695,0.009156311314584695,0.0,0.0
956,19,51,2,0,0,0,0,0,-0.520111616614424,-0.520111616614424,0.0032701111837802484,0.0032701111837802484,0.0032701111837802484,0.0032701111837802484
956,23,51,1,0,0,0,1,0,-0.3566724523021151,-0.3566724523021151,0.0029431000654022237,0.0035971223021582736,0.0,0.0013080444735120995
956,28,51,1,0,0,0,0,0,-0.5730930531534182,-0.5730930531534182,0.00882930019620667,0.009156311314584695,0.005559189012426423,0.005559189012426423
956,32,51,2,0,0,0,1,1,-0.47725594422489287,-0.47725594422489287,0.0029431000654022237,0.0032701111837802484,0.0,0.0
956,35,51,1,0,0,0,1,0,-0.4495117247739628,-0.4495117247739628,0.0035971223021582736,0.0032701111837802484,0.0,0.0013080444735120995
956,39,51,1,0,0,0,0,0,-0.3541065182732843,-0.3541065182732843,0.0032701111837802484,0.0029431000654022237,0.002289077828646174,0.0032701111837802484
956,43,51,1,0,0,0,0,0,-0.6280890468104382,-0.6280890468104382,0.006213211249182472,0.006540222367560497,0.005232177894048398,0.005232177894048398
957,0,52,1,0,0,0,0,0,-0.2530399212103079,-0.2530399212103079,0.0013080444735120995,0.002289077828646174,0.002289077828646174,0.002289077828646174
957,3,52,1,0,0,0,0,0,-0.364154825987108,-0.364154825987108,0.00882930019620667,0.00882930019620667,0.005232177894048398,0.005232177894048398
957,5,52,1,0,0,0,1,1,-0.09065634481756799,-0.09065634481756799,0.0029431000654022237,0.0035971223021582736,0.0,0.0
957,9,52,1,0,0,0,0,0,-0.38219255091982446,-0.38219255091982446,0.007521255722694572,0.007521255722694572,0.005886200130804447,0.005886200130804447
957,13,51,1,0,0,0,0,0,-0.4356669936587881,-0.4356669936587881,0.0035971223021582736,0.003924133420536298,0.0003270111183780249,0.0003270111183780249
957,16,51,1,0,0,0,0,0,-0.4307961417581047,-0.4307961417581047,0.006540222367560497,0.006540222367560497,0.0032701111837802484,0.0032701111837802484
957,20,51,1,0,1,0,0,0,-0.2639080922321012,-0.2639080922321012,0.0,0.005559189012426423,0.005559189012426423,0.0006540222367560497
957,25,51,1,0,1,0,0,0,-0.047347442798887376,-0.047347442798887376,0.0,0.0029431000654022237,0.0009810333551340746,0.0009810333551340746
957,30,51,1,0,0,0,0,0,-0.5370128552498517,-0.5370128552498517,0.0068672334859385216,0.0068672334859385216,0.0032701111837802484,0.0032701111837802484
957,35,51,1,0,0,0,1,0,-0.4558728777339699,-0.4558728777339699,0.0032701111837802484,0.0032701111837802484,0.0,0.0013080444735120995
957,39,51,1,0,0,0,0,0,-0.1513054835090834,-0.1513054835090834,0.002289077828646174,0.0032701111837802484,0.002289077828646174,0.0032701111837802484
